scale,response,driver,driver_value,fit,lwr,upr
30 min,magnitude_log_abs,VSWCMean_within_site,0.03722559542423515,-2.733848243214658,-2.9907730656770632,-2.4769234207522524
30 min,magnitude_log_abs,VSWCMean_within_site,0.04032100134270772,-2.7303456898730074,-2.987268839501586,-2.473422540244429
30 min,magnitude_log_abs,VSWCMean_within_site,0.042824425805499285,-2.7276139293953396,-2.9845362391936607,-2.4706916195970186
30 min,magnitude_log_abs,VSWCMean_within_site,0.04519661317394008,-2.7251057900208906,-2.982027829881414,-2.4681837501603674
30 min,magnitude_log_abs,VSWCMean_within_site,0.05171337027211703,-2.718595423760533,-2.9755201635029334,-2.4616706840181326
30 min,magnitude_log_abs,VSWCMean_within_site,0.054861311966848764,-2.7156363989865513,-2.9725647146511545,-2.458708083321948
30 min,magnitude_log_abs,VSWCMean_within_site,0.05906618120672283,-2.711855703294649,-2.968791634435227,-2.454919772154071
30 min,magnitude_log_abs,VSWCMean_within_site,0.06055472893884706,-2.710561324710775,-2.967500815332532,-2.453621834089018
30 min,magnitude_log_abs,VSWCMean_within_site,0.06403221780836327,-2.7076204536247315,-2.964570180417025,-2.450670726832438
30 min,magnitude_log_abs,VSWCMean_within_site,0.06596192619051071,-2.706035610427575,-2.962992241298653,-2.4490789795564973
30 min,magnitude_log_abs,VSWCMean_within_site,0.07431611912293633,-2.6995117456383184,-2.9565091243290977,-2.442514366947539
30 min,magnitude_log_abs,VSWCMean_within_site,0.07820945941599111,-2.6966301808256743,-2.9536528371170245,-2.439607524534324
30 min,magnitude_log_abs,VSWCMean_within_site,0.08847094486997842,-2.6893882980973265,-2.9464969638526686,-2.4322796323419844
30 min,source_probability,log_PAR_within_site,-4.063804418474127,0.5311148173185416,0.460340498962412,0.6006592064622558
30 min,source_probability,log_PAR_within_site,-3.969381021395282,0.5360280258272951,0.4653289335991929,0.605308018428077
30 min,source_probability,log_PAR_within_site,-3.9113661527363797,0.5393373509020484,0.4686898834839501,0.6084389367511807
30 min,source_probability,log_PAR_within_site,-3.8803879593549073,0.541191516124325,0.470573903446468,0.6101924514206549
30 min,source_probability,log_PAR_within_site,-3.8349460222646155,0.544017385625465,0.4734469768155523,0.612863562679226
30 min,source_probability,log_PAR_within_site,-3.753743038059496,0.549366631370956,0.47889238174816756,0.6179142407030749
30 min,source_probability,log_PAR_within_site,-3.715539177536268,0.5520089041984625,0.4815858681026783,0.6204059184560639
30 min,source_probability,log_PAR_within_site,-3.6700186662287333,0.555255539197768,0.4848990723848965,0.6234644355883696
30 min,source_probability,log_PAR_within_site,-3.645503979353759,0.5570461954469597,0.4867282261002021,0.6251498282271474
30 min,source_probability,log_PAR_within_site,-3.6315321033442785,0.5580794529645837,0.4877842870935062,0.6261218463828193
30 min,source_probability,log_PAR_within_site,-3.622229769210419,0.5587723717601961,0.48849274247822805,0.6267734901607583
30 min,source_probability,log_PAR_within_site,-3.5740845326704664,0.5624199162493475,0.492225349018829,0.6302009859529468
30 min,source_probability,log_PAR_within_site,-3.552878306964022,0.5640576466550582,0.4939030863367006,0.6317383796586146
30 min,source_probability,log_PAR_within_site,-3.491524245564986,0.5688944970682445,0.4988647650935269,0.6362732595802904
30 min,source_probability,log_PAR_within_site,-3.4406006717785758,0.5730099595987994,0.5030943819348633,0.6401250950877254
30 min,source_probability,log_PAR_within_site,-3.356717815321397,0.5799573765205499,0.5102512651073009,0.6466134202149488
30 min,source_probability,log_PAR_within_site,-3.277962168733568,0.5866306748998725,0.5171457188186603,0.6528291043734343
30 min,source_probability,log_PAR_within_site,-3.15828976850461,0.5969484259850407,0.5278440324726491,0.6624073946971624
30 min,source_probability,log_PAR_within_site,-3.0269441301178244,0.6083503694244097,0.5397211582147448,0.6729474832180969
30 min,source_probability,log_PAR_within_site,-2.8673908117050075,0.6220156064729461,0.554031585326235,0.685518661152819
30 min,source_probability,log_PAR_within_site,-2.705321137740937,0.6353363558438954,0.5680612189687335,0.6977092084047435
30 min,source_probability,log_PAR_within_site,-2.511923807251424,0.6500105022329686,0.583609475356813,0.7110650362488283
30 min,source_probability,log_PAR_within_site,-1.887114971700186,0.6831572717821736,0.619133495900872,0.7409221887883226
30 min,source_probability,log_PAR_within_site,-1.085187932900309,0.6847624401421528,0.6210691869666833,0.7421937653711004
30 min,source_probability,log_PAR_within_site,-0.4471504210019892,0.6546313261848871,0.5889790478782342,0.7148735853530093
30 min,source_probability,log_PAR_within_site,0.031872633488787126,0.6197754352205449,0.552338952037422,0.6828856095870471
30 min,source_probability,log_PAR_within_site,0.3980389721447213,0.5902425012624328,0.5218055507581112,0.6553541353543418
30 min,source_probability,log_PAR_within_site,0.6781403231051102,0.5677900433607793,0.4989342579910793,0.6341224661200298
30 min,source_probability,log_PAR_within_site,0.887622242710459,0.5516583147875065,0.4826873929711286,0.6186977689396359
30 min,source_probability,log_PAR_within_site,1.0595930001270162,0.5389999663987649,0.47004427731883974,0.6064946751653584
30 min,source_probability,log_PAR_within_site,1.1978867725885842,0.5292297786984834,0.46034543168544045,0.5970184552158055
30 min,source_probability,log_PAR_within_site,1.325133576934582,0.520549754876072,0.4517687246328913,0.5885604551863478
30 min,source_probability,log_PAR_within_site,1.4543612985760126,0.5120052447340316,0.443358994347872,0.5802016224845777
30 min,source_probability,log_PAR_within_site,1.5915537560657986,0.5031758114126696,0.434699427410393,0.5715332661005789
30 min,source_probability,log_PAR_within_site,1.734524211003454,0.4941549154558961,0.4258805866830849,0.5626479417867939
30 min,source_probability,log_PAR_within_site,1.8634793134262801,0.4860885964007103,0.4180174780798901,0.5546797445040494
30 min,source_probability,log_PAR_within_site,1.9811924090397668,0.478706958561382,0.41084028503474346,0.5473688540728994
30 min,source_probability,log_PAR_within_site,2.0895103223990086,0.4718367474065349,0.40417709555764847,0.5405471632890602
30 min,source_probability,log_PAR_within_site,2.1991684113719536,0.46474751584209983,0.3973199358921936,0.5334888048591871
30 min,source_probability,log_PAR_within_site,2.299902960185467,0.45806827147479195,0.3908781429528043,0.5268189600864047
30 min,source_probability,log_PAR_within_site,2.396966171189318,0.45144111204191906,0.3845061508552706,0.5201804734600938
30 min,source_probability,log_PAR_within_site,2.4903958114597606,0.44485189934102587,0.3781912152724455,0.513558094859339
30 min,source_probability,log_PAR_within_site,2.5720717879645463,0.4389004774515999,0.37250590279185664,0.5075569658552309
30 min,source_probability,log_PAR_within_site,2.6492696798047524,0.4330958380474534,0.3669780123339717,0.5016851871216125
30 min,source_probability,log_PAR_within_site,2.719100845681635,0.42768470893880145,0.3618403043007758,0.4961945791746469
30 min,source_probability,log_PAR_within_site,2.7854412585654176,0.4223960633451875,0.356833255113529,0.49081239247432107
30 min,source_probability,log_PAR_within_site,2.8517758777757747,0.41695869085712955,0.3517000569890169,0.4852625178580425
30 min,source_probability,log_PAR_within_site,2.9160074770314224,0.4115481995456275,0.34660674838606365,0.47972376847765796
30 min,source_probability,log_PAR_within_site,2.9776881191243585,0.40621600935472085,0.3416010100122842,0.4742494569362594
30 min,source_probability,log_PAR_within_site,3.037157372085107,0.4009477179705438,0.33666842925023505,0.4688256751220666
30 min,source_probability,log_PAR_within_site,3.098771775613797,0.3953581122968249,0.3314489126154701,0.46305504210603876
30 min,source_probability,log_PAR_within_site,3.161650519489332,0.3895177719241495,0.32601006596443705,0.45700830446638907
30 min,source_probability,log_PAR_within_site,3.2262973946340687,0.383373073956414,0.32030353693787095,0.45062792440251104
30 min,source_probability,log_PAR_within_site,3.288612342824445,0.37731981605315407,0.31469712715483,0.44432444328984905
30 min,source_probability,log_PAR_within_site,3.3503596562865243,0.37120090439741565,0.3090446479951539,0.43793493175914194
30 min,source_probability,log_PAR_within_site,3.407889421772529,0.36539724986857997,0.3036965656423666,0.43185869611322764
30 min,source_probability,log_PAR_within_site,3.4651014004808114,0.35953338021254483,0.29830553446897007,0.4257041332597367
30 min,source_probability,log_PAR_within_site,3.526417871810353,0.3531541153446316,0.2924544575545544,0.4189916858722195
30 min,source_probability,log_PAR_within_site,3.591210364564322,0.3463163981600954,0.28619825126009485,0.41177782505672705
30 min,source_probability,log_PAR_within_site,3.6673734395763855,0.33816687004544693,0.2787617507274946,0.40315510302823143
30 min,magnitude_log_abs,log_PAR_within_site,-4.063804418474127,-2.940167731158642,-3.1982145017285193,-2.6821209605887644
30 min,magnitude_log_abs,log_PAR_within_site,-3.969381021395282,-2.9334086360113187,-3.1914035748139495,-2.675413697208688
30 min,magnitude_log_abs,log_PAR_within_site,-3.9113661527363797,-2.928672258227145,-3.1866373331134663,-2.670707183340824
30 min,magnitude_log_abs,log_PAR_within_site,-3.8803879593549073,-2.9259689132729956,-3.1839185677078286,-2.6680192588381626
30 min,magnitude_log_abs,log_PAR_within_site,-3.8349460222646155,-2.9217918042827526,-3.1797194412587353,-2.66386416730677
30 min,magnitude_log_abs,log_PAR_within_site,-3.753743038059496,-2.913731281689516,-3.171621228431978,-2.655841334947054
30 min,magnitude_log_abs,log_PAR_within_site,-3.715539177536268,-2.909689757825961,-3.1675626749653114,-2.6518168406866103
30 min,magnitude_log_abs,log_PAR_within_site,-3.6700186662287333,-2.904679634120177,-3.162532845550961,-2.646826422689393
30 min,magnitude_log_abs,log_PAR_within_site,-3.645503979353759,-2.901898097520176,-3.1597409655750823,-2.6440552294652697
30 min,magnitude_log_abs,log_PAR_within_site,-3.6315321033442785,-2.9002877542685566,-3.158124813561932,-2.642450694975181
30 min,magnitude_log_abs,log_PAR_within_site,-3.622229769210419,-2.89920577597725,-3.1570390032238547,-2.641372548730645
30 min,magnitude_log_abs,log_PAR_within_site,-3.5740845326704664,-2.8934852651403884,-3.151299124947102,-2.635671405333675
30 min,magnitude_log_abs,log_PAR_within_site,-3.552878306964022,-2.890904405807316,-3.1487099919240547,-2.6330988196905776
30 min,magnitude_log_abs,log_PAR_within_site,-3.491524245564986,-2.883244117952569,-3.14102671366263,-2.625461522242508
30 min,magnitude_log_abs,log_PAR_within_site,-3.4406006717785758,-2.876688676357604,-3.1344533411808246,-2.618924011534383
30 min,magnitude_log_abs,log_PAR_within_site,-3.356717815321397,-2.865562408690862,-3.123300075481517,-2.6078247419002074
30 min,magnitude_log_abs,log_PAR_within_site,-3.277962168733568,-2.85482477052002,-3.112540302285877,-2.597109238754163
30 min,magnitude_log_abs,log_PAR_within_site,-3.15828976850461,-2.838170850608465,-3.0958594925226244,-2.5804822086943053
30 min,magnitude_log_abs,log_PAR_within_site,-3.0269441301178244,-2.819760559958454,-3.077430080629393,-2.5620910392875147
30 min,magnitude_log_abs,log_PAR_within_site,-2.8673908117050075,-2.7978050784414426,-3.0554669106697543,-2.540143246213131
30 min,magnitude_log_abs,log_PAR_within_site,-2.705321137740937,-2.7766820822235654,-3.0343530060673807,-2.51901115837975
30 min,magnitude_log_abs,log_PAR_within_site,-2.511923807251424,-2.75403970195197,-3.011739853230125,-2.496339550673815
30 min,magnitude_log_abs,log_PAR_within_site,-1.887114971700186,-2.710906678066885,-2.968727898782588,-2.453085457351182
30 min,magnitude_log_abs,log_PAR_within_site,-1.085187932900309,-2.734886387861498,-2.9925787323137385,-2.4771940434092574
30 min,magnitude_log_abs,log_PAR_within_site,-0.4471504210019892,-2.791163819558926,-3.0485906326568295,-2.5337370064610227
30 min,magnitude_log_abs,log_PAR_within_site,0.031872633488787126,-2.8250582223134546,-3.0823296895715817,-2.5677867550553275
30 min,magnitude_log_abs,log_PAR_within_site,0.3980389721447213,-2.832855113438476,-3.0900305290106296,-2.575679697866322
30 min,magnitude_log_abs,log_PAR_within_site,0.6781403231051102,-2.8244950148320527,-3.0815937978598944,-2.567396231804211
30 min,magnitude_log_abs,log_PAR_within_site,0.887622242710459,-2.8096065986204066,-3.066643722783724,-2.5525694744570893
30 min,magnitude_log_abs,log_PAR_within_site,1.0595930001270162,-2.792064756042761,-3.049050713358224,-2.5350787987272985
30 min,magnitude_log_abs,log_PAR_within_site,1.1978867725885842,-2.7747653751480255,-3.031712234196068,-2.517818516099983
30 min,magnitude_log_abs,log_PAR_within_site,1.325133576934582,-2.7566136845558042,-3.013528157632661,-2.4996992114789474
30 min,magnitude_log_abs,log_PAR_within_site,1.4543612985760126,-2.736297798636231,-2.993184670718042,-2.47941092655442
30 min,magnitude_log_abs,log_PAR_within_site,1.5915537560657986,-2.7130500850951313,-2.9699151796104934,-2.4561849905797692
30 min,magnitude_log_abs,log_PAR_within_site,1.734524211003454,-2.687483562465182,-2.944335578083894,-2.43063154684647
30 min,magnitude_log_abs,log_PAR_within_site,1.8634793134262801,-2.6637212041719245,-2.920570385153745,-2.406872023190104
30 min,magnitude_log_abs,log_PAR_within_site,1.9811924090397668,-2.641835558376506,-2.898689441443211,-2.3849816753098008
30 min,magnitude_log_abs,log_PAR_within_site,2.0895103223990086,-2.6218333782808356,-2.878697245236728,-2.364969511324943
30 min,magnitude_log_abs,log_PAR_within_site,2.1991684113719536,-2.60199253958092,-2.8588713133980628,-2.3451137657637773
30 min,magnitude_log_abs,log_PAR_within_site,2.299902960185467,-2.5843542913926445,-2.841250268664554,-2.327458314120735
30 min,magnitude_log_abs,log_PAR_within_site,2.396966171189318,-2.5680801094055776,-2.8249951576047616,-2.3111650612063936
30 min,magnitude_log_abs,log_PAR_within_site,2.4903958114597606,-2.5532395422834844,-2.81017470665973,-2.296304377907239
30 min,magnitude_log_abs,log_PAR_within_site,2.5720717879645463,-2.541037020228351,-2.7979908559806783,-2.284083184476024
30 min,magnitude_log_abs,log_PAR_within_site,2.6492696798047524,-2.5302438334024866,-2.787216090648479,-2.2732715761564943
30 min,magnitude_log_abs,log_PAR_within_site,2.719100845681635,-2.5211546509350162,-2.778144195964145,-2.2641651059058874
30 min,magnitude_log_abs,log_PAR_within_site,2.7854412585654176,-2.5131528317823038,-2.7701594172125983,-2.2561462463520092
30 min,magnitude_log_abs,log_PAR_within_site,2.8517758777757747,-2.505801009646958,-2.7628253841866495,-2.248776635107266
30 min,magnitude_log_abs,log_PAR_within_site,2.9160074770314224,-2.499327164799486,-2.756369701482275,-2.2422846281166975
30 min,magnitude_log_abs,log_PAR_within_site,2.9776881191243585,-2.4937276550101495,-2.7507887789706573,-2.2366665310496416
30 min,magnitude_log_abs,log_PAR_within_site,3.037157372085107,-2.488916114777478,-2.745996542589414,-2.2318356869655416
30 min,magnitude_log_abs,log_PAR_within_site,3.098771775613797,-2.484550661069474,-2.7416529182150704,-2.2274484039238773
30 min,magnitude_log_abs,log_PAR_within_site,3.161650519489332,-2.4807544666336043,-2.7378814134245477,-2.223627519842661
30 min,magnitude_log_abs,log_PAR_within_site,3.2262973946340687,-2.4775508542759166,-2.734706337618921,-2.2203953709329123
30 min,magnitude_log_abs,log_PAR_within_site,3.288612342824445,-2.4751353703415493,-2.732322047531388,-2.2179486931517105
30 min,magnitude_log_abs,log_PAR_within_site,3.3503596562865243,-2.4733908554110453,-2.730612711388127,-2.2161689994339637
30 min,magnitude_log_abs,log_PAR_within_site,3.407889421772529,-2.472341842046901,-2.729600947919681,-2.2150827361741214
30 min,magnitude_log_abs,log_PAR_within_site,3.4651014004808114,-2.471842698644411,-2.729143768667828,-2.2145416286209936
30 min,magnitude_log_abs,log_PAR_within_site,3.526417871810353,-2.4718991958282452,-2.729251425511643,-2.2145469661448476
30 min,magnitude_log_abs,log_PAR_within_site,3.591210364564322,-2.47260783640345,-2.7300219694371965,-2.2151937033697036
30 min,magnitude_log_abs,log_PAR_within_site,3.6673734395763855,-2.4742654420918,-2.7317639592191343,-2.2167669249644657
30 min,source_probability,hour_num,1,0.6770873474321095,0.6134915858741176,0.734743453594215
30 min,source_probability,hour_num,1.5,0.684099928275183,0.6207300348297499,0.7412945956547539
30 min,source_probability,hour_num,2,0.6917607659112943,0.6286695717025524,0.7484221009806685
30 min,source_probability,hour_num,2.5,0.6970959179401154,0.6344176045043805,0.7532084403860273
30 min,source_probability,hour_num,3,0.6995506248452128,0.6371690741212381,0.7553254397944016
30 min,source_probability,hour_num,3.5,0.6998137841621641,0.6373360430103872,0.7556547045497091
30 min,source_probability,hour_num,4,0.6985530166858877,0.6357022446727033,0.7547438221883029
30 min,source_probability,hour_num,4.5,0.6964162306696073,0.6333341855251449,0.7528801267937955
